Provider,InscClaimAmtReimbursed_x,DeductibleAmtPaid_x,ClaimDuration_x,InpatientClaimCount,InscClaimAmtReimbursed_y,DeductibleAmtPaid_y,ClaimDuration_y,OutpatientClaimCount,Fraud
PRV52708,32000.0,5340.0,4.0,5.0,6900.0,70.0,0.16666666666666666,12.0,0
PRV52709,0.0,0.0,0.0,0.0,1300.0,0.0,2.857142857142857,7.0,0
PRV52710,0.0,0.0,0.0,0.0,2200.0,10.0,0.7777777777777778,18.0,0
PRV52711,0.0,0.0,0.0,0.0,1020.0,0.0,0.07142857142857142,14.0,0
PRV52713,0.0,0.0,0.0,0.0,12160.0,0.0,2.3658536585365852,41.0,0
PRV52714,0.0,0.0,0.0,0.0,180.0,0.0,0.6666666666666666,3.0,0
PRV52715,0.0,0.0,0.0,0.0,160.0,0.0,0.0,2.0,0
PRV52717,185000.0,21360.0,5.2,20.0,13440.0,600.0,0.9565217391304348,69.0,0
PRV52719,0.0,0.0,0.0,0.0,4990.0,240.0,0.8918918918918919,37.0,0
PRV52720,0.0,0.0,0.0,0.0,13850.0,80.0,2.1956521739130435,46.0,0
PRV52721,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0
PRV52722,76000.0,9612.0,5.555555555555555,9.0,55700.0,260.0,1.321608040201005,199.0,0
PRV52723,169000.0,19224.0,7.444444444444445,18.0,35860.0,140.0,1.3636363636363635,99.0,0
PRV52724,0.0,0.0,0.0,0.0,4330.0,0.0,2.2,15.0,0
PRV52725,0.0,0.0,0.0,0.0,13150.0,10.0,1.8518518518518519,27.0,0
PRV52726,0.0,0.0,0.0,0.0,380.0,0.0,10.0,2.0,0
PRV52727,0.0,0.0,0.0,0.0,1930.0,50.0,2.7142857142857144,7.0,0
PRV52728,0.0,0.0,0.0,0.0,2540.0,0.0,0.0,10.0,0
PRV52729,0.0,0.0,0.0,0.0,500.0,0.0,2.0,2.0,0
PRV52731,0.0,0.0,0.0,0.0,1420.0,0.0,2.909090909090909,11.0,0
PRV52732,0.0,0.0,0.0,0.0,240.0,0.0,5.0,4.0,0
PRV52733,0.0,0.0,0.0,0.0,30.0,0.0,12.0,1.0,0
PRV52736,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0
PRV52738,0.0,0.0,0.0,0.0,10660.0,50.0,1.1395348837209303,43.0,0
PRV52739,0.0,0.0,0.0,0.0,6730.0,180.0,1.2647058823529411,34.0,0
PRV52740,0.0,0.0,0.0,0.0,4370.0,100.0,3.625,24.0,0
PRV52741,0.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,0
PRV52742,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0
PRV52743,0.0,0.0,0.0,0.0,800.0,0.0,0.0,2.0,0
PRV52744,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0
PRV52745,0.0,0.0,0.0,0.0,34150.0,100.0,1.2376237623762376,101.0,0
PRV52746,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0
PRV52747,0.0,0.0,0.0,0.0,6440.0,80.0,2.466666666666667,15.0,0
PRV52748,0.0,0.0,0.0,0.0,340.0,0.0,0.0,6.0,0
PRV52750,0.0,0.0,0.0,0.0,7670.0,160.0,3.8,20.0,0
PRV52751,0.0,0.0,0.0,0.0,280.0,0.0,0.0,2.0,0
PRV52752,0.0,0.0,0.0,0.0,500.0,0.0,20.0,1.0,0
PRV52753,0.0,0.0,0.0,0.0,130.0,0.0,0.0,2.0,0
PRV52754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52755,0.0,0.0,0.0,0.0,2380.0,0.0,4.0,5.0,0
PRV52756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52757,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0
PRV52758,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0
PRV52760,0.0,0.0,0.0,0.0,4070.0,0.0,0.4,5.0,0
PRV52761,0.0,0.0,0.0,0.0,190.0,0.0,0.0,4.0,0
PRV52763,0.0,0.0,0.0,0.0,50.0,70.0,0.0,1.0,0
PRV52764,0.0,0.0,0.0,0.0,410.0,0.0,0.0,2.0,0
PRV52766,0.0,0.0,0.0,0.0,1370.0,0.0,0.0,8.0,0
PRV52767,0.0,0.0,0.0,0.0,690.0,40.0,0.25,4.0,0
PRV52768,0.0,0.0,0.0,0.0,2210.0,0.0,1.3333333333333333,15.0,0
PRV52769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52770,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,6.0,0
PRV52771,0.0,0.0,0.0,0.0,140.0,0.0,0.0,2.0,0
PRV52772,0.0,0.0,0.0,0.0,1890.0,0.0,0.14285714285714285,7.0,0
PRV52773,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0
PRV52774,0.0,0.0,0.0,0.0,300.0,0.0,0.0,4.0,0
PRV52775,0.0,0.0,0.0,0.0,3720.0,0.0,4.0,5.0,0
PRV52777,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0
PRV52778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52781,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0
PRV52782,0.0,0.0,0.0,0.0,630.0,0.0,0.5555555555555556,9.0,0
PRV52783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52784,0.0,0.0,0.0,0.0,270.0,0.0,0.0,2.0,0
PRV52785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52786,0.0,0.0,0.0,0.0,120.0,0.0,0.0,2.0,0
PRV52787,67000.0,11748.0,2.8181818181818183,11.0,0.0,0.0,0.0,0.0,0
PRV52788,0.0,0.0,0.0,0.0,73020.0,960.0,1.0350194552529184,257.0,0
PRV52789,0.0,0.0,0.0,0.0,5940.0,170.0,1.28,25.0,0
PRV52790,0.0,0.0,0.0,0.0,4300.0,200.0,0.0,18.0,0
PRV52791,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0
PRV52792,0.0,0.0,0.0,0.0,120.0,0.0,0.0,2.0,0
PRV52793,0.0,0.0,0.0,0.0,2850.0,0.0,2.875,8.0,0
PRV52794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52795,0.0,0.0,0.0,0.0,1530.0,0.0,3.3333333333333335,12.0,0
PRV52796,0.0,0.0,0.0,0.0,12050.0,0.0,1.2592592592592593,27.0,0
PRV52797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52798,0.0,0.0,0.0,0.0,8430.0,100.0,1.967741935483871,31.0,0
PRV52799,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0
PRV52800,0.0,0.0,0.0,0.0,1850.0,90.0,0.0,7.0,0
PRV52801,0.0,0.0,0.0,0.0,4610.0,200.0,0.2777777777777778,18.0,0
PRV52803,9000.0,2136.0,2.0,2.0,0.0,0.0,0.0,0.0,0
PRV52804,36000.0,1068.0,13.0,1.0,0.0,0.0,0.0,0.0,0
PRV52806,16000.0,2136.0,2.5,2.0,0.0,0.0,0.0,0.0,0
PRV52807,17000.0,2136.0,5.5,2.0,0.0,0.0,0.0,0.0,0
PRV52808,31000.0,4272.0,6.0,4.0,80.0,0.0,0.0,1.0,0
PRV52810,76000.0,6408.0,5.166666666666667,6.0,0.0,0.0,0.0,0.0,0
PRV52813,142000.0,14952.0,4.588235294117647,17.0,0.0,0.0,0.0,0.0,0
PRV52814,6000.0,2136.0,4.0,2.0,0.0,0.0,0.0,0.0,0
PRV52815,390000.0,27768.0,5.6923076923076925,26.0,0.0,0.0,0.0,0.0,1
PRV52816,3000.0,1068.0,1.0,1.0,0.0,0.0,0.0,0.0,0
PRV52818,0.0,0.0,0.0,0.0,7700.0,0.0,1.52,25.0,0
PRV52820,0.0,0.0,0.0,0.0,5270.0,120.0,0.23076923076923078,13.0,0
PRV52821,1661000.0,179424.0,5.838150289017341,173.0,90630.0,960.0,1.6809116809116809,351.0,1
PRV52822,0.0,0.0,0.0,0.0,23590.0,580.0,0.9523809523809523,84.0,0
PRV52823,46000.0,7476.0,10.857142857142858,7.0,13310.0,350.0,2.0408163265306123,49.0,0
PRV52824,0.0,0.0,0.0,0.0,2750.0,200.0,0.041666666666666664,24.0,0
PRV52825,0.0,0.0,0.0,0.0,2990.0,0.0,2.25,12.0,0
PRV52826,0.0,0.0,0.0,0.0,84420.0,850.0,1.7937219730941705,223.0,1
PRV52827,0.0,0.0,0.0,0.0,191460.0,1090.0,2.3908256880733947,545.0,0
PRV52828,212000.0,24564.0,5.826086956521739,23.0,4750.0,20.0,2.2222222222222223,9.0,1
PRV52829,40000.0,6408.0,3.5,6.0,121720.0,1090.0,1.606936416184971,346.0,0
PRV52830,0.0,0.0,0.0,0.0,6390.0,130.0,0.375,24.0,0
PRV52831,246000.0,19224.0,5.85,20.0,1000.0,0.0,0.0,6.0,0
PRV52832,0.0,0.0,0.0,0.0,2200.0,0.0,0.6111111111111112,18.0,0
PRV52833,26000.0,4272.0,16.75,4.0,880.0,200.0,4.0,5.0,0
PRV52835,128000.0,11748.0,5.636363636363637,11.0,6670.0,100.0,0.7333333333333333,30.0,0
PRV52836,51000.0,4272.0,6.8,5.0,2230.0,70.0,0.4,10.0,0
PRV52837,22000.0,2136.0,3.0,2.0,6700.0,80.0,0.22916666666666666,48.0,0
PRV52838,0.0,0.0,0.0,0.0,17690.0,280.0,1.3157894736842106,57.0,0
PRV52839,0.0,0.0,0.0,0.0,4430.0,340.0,1.8571428571428572,21.0,0
PRV52841,13000.0,1068.0,1.0,1.0,0.0,0.0,0.0,0.0,0
PRV52842,286000.0,25632.0,4.75,24.0,70460.0,610.0,1.6666666666666667,267.0,0
PRV52843,543000.0,50196.0,5.425531914893617,47.0,36760.0,390.0,0.7583892617449665,149.0,1
PRV52844,13000.0,2136.0,2.5,2.0,15510.0,80.0,1.5060240963855422,83.0,0
PRV52845,218000.0,8544.0,3.375,8.0,39830.0,380.0,1.5602409638554218,166.0,0
PRV52846,2099830.0,185832.0,5.668571428571428,175.0,10750.0,0.0,2.945945945945946,37.0,1
PRV52847,611000.0,58740.0,5.338709677419355,62.0,5160.0,80.0,0.8695652173913043,23.0,1
PRV52848,0.0,0.0,0.0,0.0,4160.0,110.0,1.9444444444444444,18.0,0
PRV52849,43000.0,2136.0,4.5,2.0,2740.0,10.0,0.6363636363636364,11.0,0
PRV52850,16000.0,1068.0,5.0,1.0,18720.0,620.0,1.2788461538461537,104.0,0
PRV52851,61000.0,8544.0,4.875,8.0,4960.0,170.0,0.9523809523809523,21.0,0
PRV52853,0.0,0.0,0.0,0.0,1940.0,0.0,0.9333333333333333,15.0,0
PRV52855,25000.0,3204.0,5.333333333333333,3.0,6310.0,0.0,0.07692307692307693,13.0,0
PRV52857,54000.0,5340.0,6.333333333333333,6.0,80420.0,750.0,1.4191176470588236,272.0,0
PRV52858,143000.0,14952.0,6.428571428571429,14.0,13640.0,140.0,2.619047619047619,42.0,0
PRV52859,0.0,0.0,0.0,0.0,165940.0,1370.0,1.586021505376344,558.0,0
PRV52860,0.0,0.0,0.0,0.0,81460.0,500.0,2.5212355212355213,259.0,1
PRV52861,0.0,0.0,0.0,0.0,1380.0,40.0,2.625,8.0,0
PRV52862,431000.0,58740.0,4.428571428571429,56.0,1300.0,0.0,4.25,12.0,0
PRV52863,0.0,0.0,0.0,0.0,4160.0,0.0,1.08,25.0,0
PRV52864,0.0,0.0,0.0,0.0,5680.0,70.0,0.0,14.0,0
PRV52865,70000.0,6408.0,2.8333333333333335,6.0,5540.0,0.0,1.4,40.0,0
PRV52868,413000.0,44856.0,5.071428571428571,42.0,13130.0,0.0,2.022222222222222,45.0,1
PRV52869,82000.0,7476.0,6.857142857142857,7.0,7740.0,30.0,1.0,41.0,0
PRV52870,290300.0,36312.0,4.485714285714286,35.0,99120.0,1110.0,1.4958448753462603,361.0,1
PRV52872,0.0,0.0,0.0,0.0,37300.0,100.0,1.5205479452054795,73.0,0
PRV52873,0.0,0.0,0.0,0.0,12970.0,90.0,0.6538461538461539,52.0,0
PRV52875,0.0,0.0,0.0,0.0,290.0,0.0,0.0,6.0,0
PRV52876,178000.0,18156.0,6.333333333333333,18.0,11230.0,100.0,0.9722222222222222,36.0,0
PRV52877,0.0,0.0,0.0,0.0,2090.0,0.0,0.8333333333333334,12.0,0
PRV52878,0.0,0.0,0.0,0.0,4270.0,0.0,0.7857142857142857,14.0,0
PRV52879,0.0,0.0,0.0,0.0,14080.0,240.0,0.2564102564102564,78.0,0
PRV52880,18000.0,3204.0,2.0,3.0,1300.0,60.0,0.46153846153846156,13.0,0
PRV52881,142500.0,20292.0,3.75,20.0,38470.0,240.0,1.08,175.0,0
PRV52882,0.0,0.0,0.0,0.0,5220.0,100.0,1.4782608695652173,23.0,0
PRV52884,0.0,0.0,0.0,0.0,148220.0,1050.0,1.6183908045977011,435.0,1
PRV52886,0.0,0.0,0.0,0.0,11120.0,270.0,0.9230769230769231,39.0,0
PRV52887,259010.0,24564.0,8.173913043478262,23.0,76910.0,850.0,1.0844155844155845,308.0,1
PRV52889,229000.0,32040.0,4.129032258064516,31.0,103370.0,1100.0,1.1982758620689655,348.0,0
PRV52890,29000.0,4272.0,4.5,4.0,5340.0,100.0,1.5714285714285714,14.0,0
PRV52891,0.0,0.0,0.0,0.0,1180.0,90.0,1.5384615384615385,13.0,0
PRV52892,104000.0,7476.0,8.571428571428571,7.0,3170.0,0.0,1.1666666666666667,18.0,0
PRV52893,0.0,0.0,0.0,0.0,90250.0,1050.0,1.1347826086956523,230.0,0
PRV52895,0.0,0.0,0.0,0.0,16780.0,90.0,2.4814814814814814,54.0,0
PRV52896,266000.0,18156.0,5.647058823529412,17.0,15250.0,200.0,1.4705882352941178,68.0,0
PRV52897,0.0,0.0,0.0,0.0,3610.0,300.0,1.1111111111111112,27.0,0
PRV52898,513000.0,51264.0,5.729166666666667,48.0,11750.0,120.0,0.1951219512195122,41.0,0
PRV52899,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0
PRV52901,0.0,0.0,0.0,0.0,17330.0,80.0,0.9846153846153847,65.0,0
PRV52902,128000.0,21360.0,2.761904761904762,21.0,2780.0,90.0,0.7142857142857143,14.0,0
PRV52903,1549580.0,174084.0,5.706586826347305,167.0,15340.0,60.0,1.6923076923076923,26.0,1
PRV52904,10000.0,1068.0,7.0,1.0,230.0,0.0,0.0,2.0,0
PRV52905,0.0,0.0,0.0,0.0,14090.0,200.0,1.095890410958904,73.0,0
PRV52907,0.0,0.0,0.0,0.0,28840.0,410.0,1.5545454545454545,110.0,0
PRV52910,149000.0,10680.0,4.8,10.0,1600.0,0.0,0.5,4.0,0
PRV52911,0.0,0.0,0.0,0.0,160.0,0.0,7.333333333333333,3.0,0
PRV52912,13000.0,1068.0,4.0,1.0,1290.0,60.0,0.2222222222222222,9.0,0
PRV52913,0.0,0.0,0.0,0.0,6910.0,120.0,0.56,25.0,0
PRV52914,0.0,0.0,0.0,0.0,9440.0,190.0,1.255813953488372,43.0,0
PRV52916,64000.0,6408.0,6.166666666666667,6.0,5680.0,0.0,0.9333333333333333,15.0,0
PRV52917,0.0,0.0,0.0,0.0,6900.0,70.0,0.1111111111111111,27.0,0
PRV52918,108700.0,13884.0,5.6923076923076925,13.0,50.0,0.0,0.0,2.0,0
PRV52919,0.0,0.0,0.0,0.0,6110.0,30.0,1.7222222222222223,36.0,0
PRV52920,13000.0,2136.0,2.5,2.0,1460.0,0.0,0.3076923076923077,13.0,0
PRV52921,13000.0,3204.0,3.3333333333333335,3.0,12770.0,160.0,1.8,30.0,0
PRV52922,40000.0,7476.0,3.7142857142857144,7.0,3040.0,0.0,1.5,14.0,0
PRV52924,36000.0,3204.0,3.3333333333333335,3.0,130.0,0.0,0.0,2.0,0
PRV52925,29000.0,4272.0,5.0,4.0,0.0,0.0,0.0,0.0,0
PRV52926,51000.0,4272.0,5.5,4.0,2550.0,50.0,2.2,10.0,0
PRV52928,0.0,0.0,0.0,0.0,6140.0,50.0,0.96,25.0,0
PRV52929,0.0,0.0,0.0,0.0,3310.0,0.0,1.7333333333333334,15.0,0
PRV52930,0.0,0.0,0.0,0.0,25760.0,170.0,1.4487179487179487,78.0,0
PRV52931,0.0,0.0,0.0,0.0,1050.0,80.0,0.0,9.0,0
PRV52932,0.0,0.0,0.0,0.0,5220.0,90.0,2.185185185185185,27.0,0
PRV52933,68000.0,3204.0,7.0,4.0,90.0,0.0,8.5,2.0,1
PRV52934,0.0,0.0,0.0,0.0,7390.0,230.0,1.8214285714285714,28.0,0
PRV52935,0.0,0.0,0.0,0.0,76170.0,190.0,2.1020408163265305,196.0,0
PRV52936,24000.0,4272.0,2.75,4.0,17780.0,270.0,0.27586206896551724,87.0,0
PRV52937,0.0,0.0,0.0,0.0,1000.0,100.0,1.4285714285714286,14.0,0
PRV52938,0.0,0.0,0.0,0.0,970.0,0.0,10.0,2.0,0
PRV52940,0.0,0.0,0.0,0.0,240.0,40.0,3.3333333333333335,6.0,0
PRV52941,0.0,0.0,0.0,0.0,12220.0,70.0,1.2,30.0,0
PRV52942,0.0,0.0,0.0,0.0,7910.0,40.0,2.125,24.0,0
PRV52943,0.0,0.0,0.0,0.0,3020.0,0.0,2.8333333333333335,18.0,0
PRV52944,0.0,0.0,0.0,0.0,3120.0,0.0,0.0,3.0,0
PRV52945,0.0,0.0,0.0,0.0,3750.0,100.0,0.7692307692307693,26.0,0
PRV52948,0.0,0.0,0.0,0.0,17490.0,320.0,1.76,75.0,0
PRV52949,0.0,0.0,0.0,0.0,14320.0,270.0,0.9230769230769231,52.0,0
PRV52950,0.0,0.0,0.0,0.0,23310.0,400.0,1.0823529411764705,85.0,0
PRV52951,0.0,0.0,0.0,0.0,8860.0,40.0,1.6666666666666667,12.0,0
PRV52952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52953,0.0,0.0,0.0,0.0,14200.0,130.0,1.296875,64.0,0
PRV52954,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,1.0,0
PRV52955,0.0,0.0,0.0,0.0,9290.0,350.0,1.0833333333333333,48.0,0
PRV52956,0.0,0.0,0.0,0.0,1340.0,100.0,0.9090909090909091,11.0,0
PRV52957,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0
PRV52958,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,9.0,0
PRV52961,0.0,0.0,0.0,0.0,160.0,0.0,0.0,2.0,0
PRV52962,0.0,0.0,0.0,0.0,3430.0,50.0,0.5833333333333334,12.0,0
PRV52963,0.0,0.0,0.0,0.0,540.0,0.0,2.857142857142857,7.0,0
PRV52964,0.0,0.0,0.0,0.0,12020.0,70.0,0.2,55.0,0
PRV52966,0.0,0.0,0.0,0.0,700.0,0.0,1.0,2.0,0
PRV52970,4000.0,1068.0,3.0,1.0,0.0,0.0,0.0,0.0,0
PRV52971,15000.0,3204.0,4.0,3.0,0.0,0.0,0.0,0.0,0
PRV52972,220000.0,18156.0,4.647058823529412,17.0,0.0,0.0,0.0,0.0,0
PRV52976,29000.0,4272.0,2.75,4.0,0.0,0.0,0.0,0.0,0
PRV52978,59000.0,5340.0,8.0,5.0,0.0,0.0,0.0,0.0,0
PRV52979,68000.0,6408.0,3.8333333333333335,6.0,0.0,0.0,0.0,0.0,0
PRV52980,0.0,0.0,0.0,0.0,105420.0,790.0,1.2980295566502462,406.0,0
PRV52981,0.0,0.0,0.0,0.0,51050.0,380.0,0.7552742616033755,237.0,0
PRV52982,0.0,0.0,0.0,0.0,156830.0,1660.0,2.36104513064133,421.0,1
PRV52985,1361000.0,126024.0,5.768595041322314,121.0,224700.0,1400.0,1.7677902621722847,801.0,1
PRV52986,124000.0,9612.0,4.444444444444445,9.0,4920.0,0.0,2.5,18.0,0
PRV52988,0.0,0.0,0.0,0.0,43300.0,630.0,0.9297297297297298,185.0,0
PRV52989,860000.0,74760.0,5.742857142857143,70.0,10230.0,170.0,0.8615384615384616,65.0,1
PRV52990,190000.0,23496.0,4.045454545454546,22.0,15490.0,0.0,1.7027027027027026,37.0,1
PRV52991,87000.0,8544.0,6.125,8.0,12960.0,0.0,1.25,32.0,0
PRV52993,0.0,0.0,0.0,0.0,2310.0,20.0,0.0,6.0,0
PRV52996,0.0,0.0,0.0,0.0,6280.0,0.0,0.0,21.0,0
PRV52998,147300.0,14952.0,5.466666666666667,15.0,3380.0,100.0,1.6153846153846154,13.0,0
PRV52999,57000.0,8544.0,8.75,8.0,10100.0,100.0,2.46875,32.0,0
PRV53000,0.0,0.0,0.0,0.0,144530.0,1420.0,1.7645739910313902,446.0,0
PRV53001,0.0,0.0,0.0,0.0,28800.0,0.0,1.1777777777777778,90.0,0
PRV53002,0.0,0.0,0.0,0.0,76840.0,830.0,1.0782918149466192,281.0,0
PRV53004,0.0,0.0,0.0,0.0,3880.0,0.0,1.6666666666666667,12.0,0
PRV53005,160200.0,16020.0,5.375,16.0,3910.0,0.0,1.2,20.0,1
PRV53007,385000.0,38448.0,4.702702702702703,37.0,10110.0,330.0,1.0,33.0,1
PRV53008,351000.0,39516.0,5.564102564102564,39.0,2000.0,50.0,1.75,12.0,1
PRV53009,31000.0,5340.0,4.8,5.0,2600.0,0.0,0.7272727272727273,22.0,0
PRV53013,0.0,0.0,0.0,0.0,5030.0,0.0,5.0,4.0,0
PRV53014,0.0,0.0,0.0,0.0,1170.0,0.0,2.5714285714285716,7.0,0
PRV53015,0.0,0.0,0.0,0.0,390.0,0.0,0.6666666666666666,3.0,0
PRV53016,0.0,0.0,0.0,0.0,9060.0,70.0,1.7777777777777777,18.0,0
PRV53017,0.0,0.0,0.0,0.0,220.0,10.0,0.0,5.0,0
PRV53018,0.0,0.0,0.0,0.0,7230.0,110.0,1.92,25.0,0
PRV53019,0.0,0.0,0.0,0.0,1610.0,0.0,0.75,8.0,0
PRV53020,0.0,0.0,0.0,0.0,4500.0,0.0,10.0,2.0,0
PRV53021,213000.0,19224.0,6.0,18.0,3750.0,0.0,0.0,9.0,1
PRV53024,10000.0,2136.0,3.5,2.0,3130.0,0.0,2.5,16.0,0
PRV53025,0.0,0.0,0.0,0.0,6950.0,290.0,0.12195121951219512,41.0,0
PRV53026,0.0,0.0,0.0,0.0,440.0,0.0,0.0,10.0,0
PRV53027,0.0,0.0,0.0,0.0,440.0,0.0,0.0,4.0,0
PRV53028,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0
PRV53029,38000.0,4272.0,7.0,4.0,610.0,0.0,0.16666666666666666,6.0,0
PRV53031,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,4.0,0
PRV53032,44000.0,4272.0,6.6,5.0,3990.0,0.0,0.0,10.0,0
PRV53033,75000.0,2136.0,3.5,2.0,0.0,0.0,0.0,0.0,0
PRV53034,0.0,0.0,0.0,0.0,3400.0,0.0,10.0,2.0,0
PRV53035,0.0,0.0,0.0,0.0,2050.0,80.0,0.6086956521739131,23.0,0
PRV53036,0.0,0.0,0.0,0.0,22130.0,160.0,1.8333333333333333,72.0,0
PRV53037,0.0,0.0,0.0,0.0,3790.0,0.0,0.0,6.0,0
PRV53038,0.0,0.0,0.0,0.0,13010.0,160.0,2.608695652173913,23.0,0
PRV53040,51000.0,5340.0,3.2,5.0,250.0,70.0,0.0,5.0,0
PRV53042,0.0,0.0,0.0,0.0,8920.0,140.0,0.0,26.0,0
PRV53043,0.0,0.0,0.0,0.0,28090.0,0.0,4.333333333333333,39.0,0
PRV53044,0.0,0.0,0.0,0.0,9110.0,0.0,1.564102564102564,39.0,0
PRV53045,0.0,0.0,0.0,0.0,41420.0,530.0,2.3278688524590163,122.0,0
PRV53047,0.0,0.0,0.0,0.0,7440.0,0.0,0.6111111111111112,36.0,0
PRV53048,0.0,0.0,0.0,0.0,170.0,40.0,0.0,3.0,0
PRV53049,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0
PRV53050,3000.0,2136.0,1.5,2.0,730.0,0.0,0.0,6.0,0
PRV53052,4000.0,1068.0,3.0,1.0,880.0,0.0,3.3333333333333335,6.0,0
PRV53054,0.0,0.0,0.0,0.0,7430.0,90.0,1.5833333333333333,36.0,0
PRV53055,0.0,0.0,0.0,0.0,11330.0,200.0,1.3829787234042554,47.0,0
PRV53056,0.0,0.0,0.0,0.0,6450.0,10.0,3.95,20.0,0
PRV53057,0.0,0.0,0.0,0.0,16810.0,50.0,2.903225806451613,31.0,0
PRV53059,0.0,0.0,0.0,0.0,14910.0,30.0,2.076923076923077,26.0,0
PRV53061,9000.0,1068.0,1.0,1.0,0.0,0.0,0.0,0.0,0
PRV53062,0.0,0.0,0.0,0.0,140.0,0.0,0.0,3.0,0
PRV53063,7000.0,2136.0,2.0,2.0,400.0,0.0,0.0,1.0,0
PRV53064,0.0,0.0,0.0,0.0,5760.0,130.0,0.1724137931034483,29.0,0
PRV53065,0.0,0.0,0.0,0.0,3020.0,0.0,0.2,25.0,0
PRV53066,0.0,0.0,0.0,0.0,660.0,0.0,0.0,5.0,0
PRV53067,0.0,0.0,0.0,0.0,4000.0,70.0,1.0833333333333333,12.0,0
PRV53069,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,7.0,0
PRV53070,111000.0,12816.0,6.583333333333333,12.0,510.0,0.0,0.0,7.0,0
PRV53071,0.0,0.0,0.0,0.0,10870.0,80.0,0.3157894736842105,19.0,0
PRV53072,0.0,0.0,0.0,0.0,3260.0,0.0,0.0,8.0,0
PRV53073,0.0,0.0,0.0,0.0,1110.0,0.0,0.0,11.0,0
PRV53074,0.0,0.0,0.0,0.0,33040.0,200.0,1.6666666666666667,120.0,0
PRV53075,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,1.0,0
PRV53076,0.0,0.0,0.0,0.0,19700.0,360.0,0.5789473684210527,76.0,0
PRV53077,0.0,0.0,0.0,0.0,29630.0,60.0,2.45,80.0,0
PRV53078,0.0,0.0,0.0,0.0,5310.0,100.0,0.8333333333333334,24.0,0
PRV53079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV53081,0.0,0.0,0.0,0.0,1380.0,0.0,0.0,7.0,0
PRV53083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV53084,0.0,0.0,0.0,0.0,100.0,100.0,4.0,1.0,0
PRV53085,0.0,0.0,0.0,0.0,40.0,0.0,7.0,1.0,0
PRV53086,0.0,0.0,0.0,0.0,160.0,0.0,6.666666666666667,3.0,0
PRV53087,0.0,0.0,0.0,0.0,7340.0,0.0,1.4761904761904763,21.0,0
PRV53090,0.0,0.0,0.0,0.0,27620.0,290.0,0.9285714285714286,98.0,0
PRV53091,19000.0,4272.0,6.75,4.0,0.0,0.0,0.0,0.0,0
PRV53095,36000.0,2136.0,7.0,2.0,100.0,0.0,1.0,1.0,0
PRV53096,0.0,0.0,0.0,0.0,29950.0,380.0,1.0813953488372092,86.0,0
PRV53099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV53100,50000.0,5340.0,4.4,5.0,26020.0,300.0,2.2325581395348837,86.0,0
PRV53101,9000.0,2136.0,3.0,2.0,150.0,0.0,0.0,3.0,0
PRV53102,0.0,0.0,0.0,0.0,2510.0,40.0,1.5384615384615385,13.0,0
PRV53103,77000.0,7476.0,4.714285714285714,7.0,6120.0,200.0,1.8571428571428572,42.0,0
PRV53104,239500.0,27768.0,6.107142857142857,28.0,6680.0,0.0,2.411764705882353,34.0,0
PRV53106,18000.0,4272.0,1.5,4.0,5230.0,60.0,0.9166666666666666,24.0,1
PRV53107,103000.0,9612.0,6.555555555555555,9.0,270.0,130.0,0.0,4.0,0
